"","api_uri","district","domain","dw_nominate","facebook_account","facebook_id","first_name","id","ideal_point","last_name","middle_name","missed_votes_pct","next_election","party","rss_url","seniority","state","thomas_id","twitter_account","url","votes_with_party_pct"
"349","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000591.json","2","roby.house.gov","0.45","Representative.Martha.Roby","174519582574426","Martha","R000591","0.818928891","Roby",NA,"0.88","2014","R","http://roby.house.gov/rss.xml","4","AL","1986","RepMarthaRoby","http://roby.house.gov/","95.68"
"350","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000592.json","4","rokita.house.gov","0.843","RepToddRokita","183180288372896","Todd","R000592","1.155908778","Rokita",NA,"6.05",NA,"R","http://rokita.house.gov/rss.xml","4","IN","2017","ToddRokita","http://rokita.house.gov/","96.11"
"351","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000593.json","15","dennisross.house.gov","0.796","dennis.ross.376","469477579757018","Dennis","R000593","1.055521936","Ross",NA,"0.76",NA,"R","http://dennisross.house.gov/news/rss.aspx","4","FL","2003","RepDennisRoss","http://dennisross.house.gov/","96.45"
"352","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000594.json","3","runyan.house.gov","0.361","congressmanjonrunyan","177208315676754","Jon","R000594","0.427360036","Runyan",NA,"5.54",NA,"R","http://runyan.house.gov/rss.xml","4","NJ","2039","RepJonRunyan","http://runyan.house.gov/","90.67"
"353","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000596.json","19","radel.house.gov","0.948","","","Trey","R000596","0.969146518","Radel",NA,"9.47",NA,"R","http://radel.house.gov/news/rss.aspx","2","FL","2118","treyradel","http://radel.house.gov/","88.53"
"354","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000597.json","7","rice.house.gov","0.797","reptomrice","403403083083104","Tom","R000597","0.972154964","Rice",NA,"2.90",NA,"R","http://rice.house.gov/rss.xml","2","SC","2160","RepTomRice","http://rice.house.gov/","95.07"
"355","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000598.json","12","rothfus.house.gov","0.7","keithrothfus","133803223451004","Keith","R000598","0.980929255","Rothfus",NA,"0.13",NA,"R","http://rothfus.house.gov/rss/press-releases.xml","2","PA","2158","KeithRothfus","http://rothfus.house.gov/","96.22"
"356","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000599.json","36","ruiz.house.gov","-0.205","","","Raul","R000599","-0.477622584","Ruiz",NA,"3.15",NA,"D","http://ruiz.house.gov/rss/press-releases.xml","2","CA","2109","CongressmanRuiz","http://ruiz.house.gov/","84.40"
"357","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000018.json","5","salmon.house.gov","0.821","RepMattSalmon","149561218527414","Matt","S000018","0.85544612","Salmon",NA,"4.41",NA,"R","http://salmon.house.gov/rss.xml","2","AZ","1009","RepMattSalmon","http://salmon.house.gov/","91.17"
"358","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000030.json","46","www.lorettasanchez.house.gov","-0.377","LorettaSanchez","90966961167","Loretta","S000030","-0.910423854","Sanchez",NA,"8.44","2014","D","http://lorettasanchez.house.gov/rss.xml","18","CA","1522","lorettasanchez","http://www.lorettasanchez.house.gov/","91.33"
"359","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000051.json","1","sanford.house.gov","0.97","RepSanfordSC","","Mark","S000051","0.701051152","Sanford",NA,"1.85",NA,"R","http://sanford.house.gov/rss.xml","2","SC","1012","RepSanfordSC","http://sanford.house.gov/","88.66"
"360","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000185.json","3","www.bobbyscott.house.gov","-0.414","CongressmanBobbyScott","123839200978190","Robert","S000185","-1.112813376","Scott","C.","1.51","2014","D","http://www.bobbyscott.house.gov/index.php?format=feed&amp;type=rss","22","VA","1037","repbobbyscott","http://www.bobbyscott.house.gov/","95.27"
"361","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000244.json","5","sensenbrenner.house.gov","1.257","RepSensenbrenner","","F.","S000244","0.841600732","Sensenbrenner","James","2.14","2014","R","http://sensenbrenner.house.gov/news/rss.aspx","36","WI","1041","JimPressOffice","http://sensenbrenner.house.gov/","92.28"
"362","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000248.json","15","serrano.house.gov","-0.494","RepJoseSerrano","273446508512","José","S000248","-1.671240208","Serrano","E.","0.63","2014","D","http://serrano.house.gov/rss.xml","26","NY","1042","repjoseserrano","http://serrano.house.gov/","94.42"
"363","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000250.json","32","sessions.house.gov","0.805","petesessions","367963843082","Pete","S000250","0.965602766","Sessions",NA,"1.26","2014","R","http://sessions.house.gov/?a=RSS.Feed","18","TX","1525","petesessions","http://sessions.house.gov/","96.56"
"364","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000344.json","30","bradsherman.house.gov","-0.373","63158229861","63158229861","Brad","S000344","-0.885014861","Sherman",NA,"1.01","2014","D","http://bradsherman.house.gov/atom.xml","18","CA","1526","BradSherman","http://bradsherman.house.gov/","93.13"
"365","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000364.json","15","shimkus.house.gov","0.634","repshimkus","123916254317516","John","S000364","0.590586584","Shimkus",NA,"8.56","2014","R","http://shimkus.house.gov/rss.xml","18","IL","1527","RepShimkus","http://shimkus.house.gov/","94.49"
"366","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000480.json","25","www.louise.house.gov","-0.563","RepLouiseSlaughter","82424647700","Louise","S000480","-1.062948439","Slaughter","M.","5.92","2014","D","http://www.louise.house.gov/index.php?format=feed&amp;type=rss","28","NY","1069","louiseslaughter","http://louise.house.gov/","89.56"
"367","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000510.json","9","adamsmith.house.gov","-0.296","RepAdamSmith","288586617834523","Adam","S000510","-0.935353301","Smith",NA,"10.08","2014","D","http://adamsmith.house.gov/news/rss.aspx","18","WA","1528","Rep_Adam_Smith","http://adamsmith.house.gov/","92.02"
"368","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000522.json","4","chrissmith.house.gov","0.398","","","Christopher","S000522","0.417518249","Smith","H.","2.90","2014","R","http://chrissmith.house.gov/News/Rss.aspx","34","NJ","1071","","http://chrissmith.house.gov/","91.18"
"369","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000583.json","21","lamarsmith.house.gov","0.601","LamarSmithTX21","107736785195","Lamar","S000583","1.035696618","Smith",NA,"0.88","2014","R","http://lamarsmith.house.gov/rss.xml","28","TX","1075","LamarSmithTX21","http://lamarsmith.house.gov/","97.33"
"370","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000937.json","36","stockman.house.gov","0.998","CongressmanStockman","316293171806077","Steve","S000937","0.97340178","Stockman",NA,"5.04",NA,"R","http://stockman.house.gov/rss.xml","2","TX","1114","SteveStockmanTX","http://stockman.house.gov/","88.06"
"371","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001145.json","9","schakowsky.house.gov","-0.595","janschakowsky","160143957118","Jan","S001145","-2.310033925","Schakowsky",NA,"2.02","2014","D","http://schakowsky.house.gov/index.php?format=feed&amp;type=rss","16","IL","1588","janschakowsky","http://schakowsky.house.gov/","90.36"
"372","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001148.json","2","simpson.house.gov","0.398","96007744606","96007744606","Mike","S001148","0.653314013","Simpson",NA,"2.52","2014","R","http://simpson.house.gov/news/rss.aspx","16","ID","1590","CongMikeSimpson","http://simpson.house.gov/","94.83"
"373","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001150.json","28","schiff.house.gov","-0.343","RepAdamSchiff","9086721830","Adam","S001150","-1.116054443","Schiff","B.","1.26","2014","D","http://schiff.house.gov/common/rss/?rss=49","14","CA","1635","RepAdamSchiff","http://schiff.house.gov/","95.92"
"374","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001154.json","9","shuster.house.gov","0.533","Rep.Shuster","54386677806","Bill","S001154","0.847889826","Shuster",NA,"2.02","2014","R","http://shuster.house.gov/common/rss//index.cfm?rss=49","14","PA","1681","RepBillShuster","http://shuster.house.gov/","95.76"
"375","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001156.json","38","lindasanchez.house.gov","-0.501","CongresswomanLindaSanchez","110685735673141","Linda","S001156","-1.639544502","Sanchez","T.","2.14","2014","D","http://lindasanchez.house.gov/index.php/press-room/press-releases-76580","12","CA","1757","replindasanchez","http://lindasanchez.house.gov/","92.15"
"376","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001157.json","13","davidscott.house.gov","-0.377","113303673339","113303673339","David","S001157","-0.902797097","Scott",NA,"3.53","2014","D","http://davidscott.house.gov/news/rss.aspx","12","GA","1722","repdavidscott","http://davidscott.house.gov/","93.34"
"377","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001162.json","13","schwartz.house.gov","-0.333","RepAllysonSchwartz","244000962363116","Allyson","S001162","-0.979684638","Schwartz","Y.","16.50","2014","D","http://schwartz.house.gov/rss.xml","8","PA","1798","","http://schwartz.house.gov/","94.42"
"378","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001165.json","8","sires.house.gov","-0.375","81058818750","81058818750","Albio","S001165","-1.11282778","Sires",NA,"8.44","2014","D","http://sires.house.gov/rss.xml","10","NJ","1818","Rep_Albio_Sires","http://sires.house.gov/","92.85"
"379","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001168.json","3","sarbanes.house.gov","-0.427","","","John","S001168","-1.538323","Sarbanes",NA,"3.40","2014","D","http://sarbanes.house.gov/rss_news.asp","8","MD","1854","RepJohnSarbanes","http://sarbanes.house.gov/","91.13"
"380","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001170.json","1","shea-porter.house.gov","-0.331","RepSheaPorter","422460677824474","Carol","S001170","-0.972537055","Shea-Porter",NA,"4.28",NA,"D","http://shea-porter.house.gov/rss.xml","2","NH","1861","RepSheaPorter","http://shea-porter.house.gov/","94.34"
"381","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001172.json","3","www.adriansmith.house.gov","0.695","","","Adrian","S001172","0.96531711","Smith",NA,"1.76","2014","R","http://adriansmith.house.gov/rss.xml","8","NE","1860","RepAdrianSmith","http://adriansmith.house.gov/","96.92"
"382","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001175.json","14","speier.house.gov","-0.48","JackieSpeier","99332606976","Jackie","S001175","-1.290467835","Speier",NA,"7.93","2014","D","http://speier.house.gov/index.php?format=feed&amp;type=rss","8","CA","1890","repspeier","http://speier.house.gov/","93.57"
"383","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001176.json","1","scalise.house.gov","0.772","RepSteveScalise","50936151681","Steve","S001176","1.155833486","Scalise",NA,"1.89","2014","R","http://scalise.house.gov/rss.xml","8","LA","1892","SteveScalise","http://scalise.house.gov/","95.64"
"384","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001177.json","79","sablan.house.gov","","153423912663","153423912663","Gregorio &#x27;Kilili&#x27;","S001177","","Sablan","Camacho","0.00","2014","I","http://sablan.house.gov/rss.xml","6","MP","1962","","http://sablan.house.gov/","0.00"
"385","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001179.json","18","schock.house.gov","0.541","RepAaronSchock","70882853544","Aaron","S001179","0.659796241","Schock",NA,"5.54","2014","R","http://schock.house.gov/news/rss.aspx","6","IL","1920","repaaronschock","http://schock.house.gov/","93.87"
"386","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001180.json","5","schrader.house.gov","-0.257","repschrader","94978896695","Kurt","S001180","-0.435354684","Schrader",NA,"1.39","2014","D","http://schrader.house.gov/news/rss.aspx","6","OR","1950","repschrader","http://schrader.house.gov/","82.89"
"387","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001183.json","6","schweikert.house.gov","0.902","repdavidschweikert","150338151681908","David","S001183","1.188537935","Schweikert",NA,"4.28",NA,"R","http://schweikert.house.gov/rss/press-releases.xml","4","AZ","1994","RepDavid","http://schweikert.house.gov/","93.82"
"388","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001185.json","7","sewell.house.gov","-0.31","RepSewell","117758198297225","Terri","S001185","-0.728117338","Sewell",NA,"2.27",NA,"D","http://sewell.house.gov/rss.xml","4","AL","1988","RepTerriSewell","http://sewell.house.gov/","89.95"
"389","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001186.json","2","southerland.house.gov","0.831","RepSteveSoutherland","156234611092438","Steve","S001186","0.952509525","Southerland",NA,"0.76",NA,"R","http://southerland.house.gov/index.cfm/rss/feed","4","FL","2000","Rep_Southerland","http://southerland.house.gov/","95.56"
"390","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001187.json","15","stivers.house.gov","0.579","116058275133542","116058275133542","Steve","S001187","0.637779152","Stivers",NA,"1.89",NA,"R","http://stivers.house.gov/news/rss.aspx","4","OH","2047","RepSteveStivers","http://stivers.house.gov/","91.78"
"391","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001188.json","3","stutzman.house.gov","0.959","CongressmanMarlinStutzman","109067049164902","Marlin","S001188","1.138886692","Stutzman",NA,"2.64","2014","R","http://stutzman.house.gov/press_releases.rss","6","IN","1981","RepStutzman","http://stutzman.house.gov/","94.18"
"392","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001189.json","8","austinscott.house.gov","0.782","RepAustinScott","131177916946914","Austin","S001189","1.070244541","Scott",NA,"1.89",NA,"R","http://austinscott.house.gov/index.php?format=feed&amp;type=rss","4","GA","2009","AustinScottGA08","http://austinscott.house.gov/","96.41"
"393","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001190.json","10","schneider.house.gov","-0.196","CongressmanBradSchneider","401029529980053","Brad","S001190","-0.550353982","Schneider",NA,"2.90",NA,"D","http://schneider.house.gov/rss.xml","2","IL","2124","RepSchneider","http://schneider.house.gov/","88.72"
"394","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001191.json","9","sinema.house.gov","-0.133","CongresswomanSinema","233846963416149","Kyrsten","S001191","-0.375054728","Sinema",NA,"3.90",NA,"D","http://sinema.house.gov/index.cfm/rss/feed","2","AZ","2099","RepSinema","http://sinema.house.gov/","81.13"
"395","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001192.json","2","stewart.house.gov","0.651","RepChrisStewart","242042855928904","Chris","S001192","0.872511236","Stewart",NA,"1.39",NA,"R","http://stewart.house.gov/rss.xml","2","UT","2168","repchrisstewart","http://stewart.house.gov/","96.17"
"396","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001193.json","15","swalwell.house.gov","-0.372","CongressmanEricSwalwell","450130878375355","Eric","S001193","-0.913109618","Swalwell",NA,"0.63",NA,"D","","2","CA","2104","repswalwell","http://swalwell.house.gov/","91.89"
"397","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001195.json","8","","0.829","","","Jason","S001195","1.29445928","Smith","","0.50",NA,"R","http://jasonsmith.house.gov/rss.xml","2","MO","2191","","http://jasonsmith.house.gov/","95.62"
"398","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/T000193.json","2","benniethompson.house.gov","-0.429","7259193379","7259193379","Bennie","T000193","-0.902197461","Thompson",NA,"3.27","2014","D","http://benniethompson.house.gov/index.php?format=feed&amp;type=rss","22","MS","1151","BennieGThompson","http://benniethompson.house.gov/","90.23"
"399","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/T000238.json","13","thornberry.house.gov","0.754","repmacthornberry","7760165627","William","T000238","1.078685187","Thornberry","M.","0.63","2014","R","","20","TX","1155","MacTXPress","http://thornberry.house.gov/","96.32"
"400","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/T000266.json","6","tierney.house.gov","-0.471","CongressmanJohnTierney","203760666318846","John","T000266","-1.038130279","Tierney","F.","3.02","2014","D","http://tierney.house.gov/index.php?format=feed&amp;type=rss","18","MA","1535","RepTierney","http://tierney.house.gov/","92.60"
"401","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/T000459.json","2","leeterry.house.gov","0.737","leeterry","393886975960","Lee","T000459","0.636852866","Terry",NA,"0.76","2014","R","http://leeterry.house.gov/index.php?format=feed&amp;type=rss","16","NE","1566","LEETERRYNE","http://leeterry.house.gov/","91.88"
"402","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/T000460.json","5","mikethompson.house.gov","-0.422","RepMikeThompson","7109195747","Mike","T000460","-1.080154904","Thompson",NA,"1.89",NA,"D","http://mikethompson.house.gov/news/rss.aspx","16","CA","1593","RepThompson","http://mikethompson.house.gov/","90.12"
"403","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/T000462.json","12","tiberi.house.gov","0.665","RepPatTiberi","90452932937","Pat","T000462","0.776742257","Tiberi",NA,"2.90","2014","R","http://tiberi.house.gov/news/rss.aspx","14","OH","1664","tiberipress","http://tiberi.house.gov/","93.90"
"404","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/T000463.json","10","turner.house.gov","0.488","RepMikeTurner","9275036647","Michael","T000463","0.550507419","Turner","R.","0.76","2014","R","http://turner.house.gov/news/rss.aspx","12","OH","1741","RepMikeTurner","http://turner.house.gov/","91.24"
"405","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/T000465.json","3","tsongas.house.gov","-0.414","RepTsongas","131079823624873","Niki","T000465","-1.270435326","Tsongas",NA,"5.04","2014","D","http://tsongas.house.gov/rss/press-releases.xml","8","MA","1884","nikiinthehouse","http://tsongas.house.gov/","94.70"
"406","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/T000467.json","5","thompson.house.gov","0.487","CongressmanGT","14463006747","Glenn","T000467","0.64486127","Thompson",NA,"0.38","2014","R","http://thompson.house.gov/rss.xml","6","PA","1952","CongressmanGT","http://thompson.house.gov/","92.92"
"407","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/T000468.json","1","titus.house.gov","-0.317","CongresswomanTitus","120660834778561","Dina","T000468","-0.924556586","Titus",NA,"0.50",NA,"D","http://titus.house.gov/rss.xml","2","NV","1940","repdinatitus","http://titus.house.gov/","94.30"
"408","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/T000469.json","20","tonko.house.gov","-0.425","paul.tonko","30671144824","Paul","T000469","-1.353690712","Tonko",NA,"0.38","2014","D","http://tonko.house.gov/rss/press-releases.xml","6","NY","1942","PaulTonko","http://tonko.house.gov/","95.07"
"409","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/T000470.json","3","tipton.house.gov","0.72","CongressmanScottTipton","191428784201721","Scott","T000470","0.674736252","Tipton",NA,"3.15",NA,"R","http://tipton.house.gov/rss.xml","4","CO","1997","RepTipton","http://tipton.house.gov/","92.20"
"410","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/T000472.json","41","takano.house.gov","-0.481","RepMarkTakano","262447300551014","Mark","T000472","-1.246752723","Takano",NA,"0.25",NA,"D","http://takano.house.gov/rss.xml","2","CA","2110","RepMarkTakano","http://takano.house.gov/","94.19"
"411","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/U000031.json","6","upton.house.gov","0.678","RepFredUpton","212027388827797","Fred","U000031","0.819269067","Upton",NA,"2.52","2014","R","http://upton.house.gov/news/rss.aspx","28","MI","1177","RepFredUpton","http://upton.house.gov/","95.87"
"412","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/V000081.json","7","velazquez.house.gov","-0.525","","","Nydia","V000081","-1.365046601","Velázquez","M.","4.53","2014","D","","22","NY","1184","NydiaVelazquez","http://velazquez.house.gov/","91.69"
"413","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/V000108.json","1","visclosky.house.gov","-0.429","repvisclosky","118723661514709","Peter","V000108","-0.875475752","Visclosky","J.","3.65","2014","D","http://visclosky.house.gov/rss.xml","30","IN","1188","repvisclosky","http://visclosky.house.gov/","88.24"
"414","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/V000128.json","8","vanhollen.house.gov","-0.374","chrisvanhollen","109304033877","Chris","V000128","-1.158228417","Van Hollen",NA,"1.51","2014","D","http://vanhollen.house.gov/news/rss.aspx","12","MD","1729","chrisvanhollen","http://vanhollen.house.gov/","94.63"
"415","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/V000129.json","21","valadao.house.gov","0.598","CongressmanDavidValadao","105596689621089","David","V000129","0.55269364","Valadao",NA,"0.50",NA,"R","http://valadao.house.gov/news/rss.aspx","2","CA","2105","RepDavidValadao","http://valadao.house.gov/","90.25"
"416","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/V000130.json","51","vargas.house.gov","-0.404","RepJuanVargas","176942192453747","Juan","V000130","-0.92248648","Vargas",NA,"2.64",NA,"D","http://vargas.house.gov/rss.xml","2","CA","2112","RepJuanVargas","http://vargas.house.gov/","92.50"
"417","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/V000131.json","33","veasey.house.gov","-0.375","CongressmanMarcVeasey","394849110600016","Marc","V000131","-0.919778495","Veasey",NA,"1.26",NA,"D","http://veasey.house.gov/rss.xml","2","TX","2166","RepVeasey","http://veasey.house.gov/","90.82"
"418","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/V000132.json","34","vela.house.gov","-0.288","USCongressmanFilemonVela","510462622331477","Filemon","V000132","-0.464741941","Vela",NA,"1.39",NA,"D","http://vela.house.gov/index.php/2013-07-18-16-34-07/press-releases?format=feed&amp;type=rss","2","TX","2167","RepFilemonVela","http://vela.house.gov/","84.93"
"419","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000187.json","43","waters.house.gov","-0.569","MaxineWaters","117483585008","Maxine","W000187","-1.22078806","Waters",NA,"4.79","2014","D","http://waters.house.gov/news/rss.aspx","24","CA","1205","MaxineWaters","http://waters.house.gov/","93.12"
"420","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000207.json","12","watt.house.gov","-0.451","CongressmanMelWatt","191136754250537","Melvin","W000207","-1.218362703","Watt",NA,"4.52","2014","D","http://watt.house.gov/index.php?format=feed&amp;type=rss","22","NC","1207","MelWattNC12","http://watt.house.gov/","93.79"
"421","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000215.json","33","www.henrywaxman.house.gov","-0.428","Rep.HenryWaxman","129514917081997","Henry","W000215","-1.229059038","Waxman","A.","5.42","2014","D","http://waxman.house.gov/rss.xml","40","CA","1209","WaxmanClimate","http://www.henrywaxman.house.gov/","94.14"
"422","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000413.json","1","whitfield.house.gov","0.526","RepEdWhitfield","91115765425","Edward","W000413","0.749206114","Whitfield",NA,"2.39","2014","R","http://whitfield.house.gov/rss.xml","20","KY","1222","repedwhitfield","http://whitfield.house.gov/","94.97"
"423","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000672.json","10","wolf.house.gov","0.522","RepFrankWolf","335759964938","Frank","W000672","0.482095186","Wolf","R.","2.64","2014","R","http://wolf.house.gov/common/rss//index.cfm?rss=34","34","VA","1238","RepWOLFPress","http://wolf.house.gov/","92.76"
"424","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000791.json","2","walden.house.gov","0.647","repgregwalden","313301365382225","Greg","W000791","0.733893438","Walden",NA,"1.51","2014","R","http://walden.house.gov/common/rss/?rss=100","16","OR","1596","repgregwalden","http://walden.house.gov/","94.88"
"425","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000795.json","2","joewilson.house.gov","0.816","JoeWilson","70150469414","Joe","W000795","1.21161408","Wilson",NA,"0.50","2014","R","http://joewilson.house.gov/news/rss.aspx","14","SC","1688","USRepJoeWilson","http://joewilson.house.gov/","95.70"
"426","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000796.json","3","westmoreland.house.gov","0.852","71389451419","71389451419","Lynn","W000796","1.102864566","Westmoreland",NA,"8.06","2014","R","http://westmoreland.house.gov/index.php?format=feed&amp;type=rss","10","GA","1779","repwestmoreland","http://westmoreland.house.gov/","94.25"
"427","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000797.json","23","wassermanschultz.house.gov","-0.356","RepDWS","88904724121","Debbie","W000797","-0.930517323","Wasserman Schultz",NA,"7.30","2014","D","http://wassermanschultz.house.gov/atom.xml","10","FL","1777","RepDWStweets","http://wassermanschultz.house.gov/","93.21"
"428","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000798.json","7","walberg.house.gov","0.776","RepWalberg","187654104587692","Tim","W000798","1.051538076","Walberg",NA,"1.76","2014","R","http://walberg.house.gov/news/rss.aspx","4","MI","1855","RepWalberg","http://walberg.house.gov/","93.46"
"429","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000799.json","1","walz.house.gov","-0.293","","","Tim","W000799","-0.659501929","Walz",NA,"1.01","2014","D","http://walz.house.gov/index.php?format=feed&amp;type=rss","8","MN","1856","RepTimWalz","http://walz.house.gov/","90.59"
"430","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000800.json","1","www.welch.house.gov","-0.471","PeterWelch","72680720883","Peter","W000800","-1.231820712","Welch",NA,"1.64","2014","D","http://www.welch.house.gov/index.php?format=feed&amp;type=rss","8","VT","1879","","http://www.welch.house.gov/","93.73"
"431","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000804.json","1","www.wittman.house.gov","0.635","RepRobWittman","38932542633","Robert","W000804","0.742265849","Wittman","J.","0.50","2014","R","http://www.wittman.house.gov/index.php?format=feed&amp;type=rss","8","VA","1886","RobWittman","http://www.wittman.house.gov/","93.29"
"432","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000806.json","10","webster.house.gov","0.702","RepWebster","188572961157305","Daniel","W000806","0.828902418","Webster",NA,"4.41",NA,"R","http://webster.house.gov/news/rss.aspx","4","FL","2002","RepWebster","http://webster.house.gov/","96.44"
"433","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000808.json","24","wilson.house.gov","-0.441","RepWilson","162327487151626","Frederica","W000808","-1.457812333","Wilson",NA,"2.39",NA,"D","http://wilson.house.gov/common/rss//index.cfm?rss=49","4","FL","2004","RepWilson","http://wilson.house.gov/","96.52"
"434","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000809.json","3","womack.house.gov","0.437","RepSteveWomack","135898413136490","Steve","W000809","0.841037566","Womack",NA,"0.00",NA,"R","http://womack.house.gov/news/rss.aspx","4","AR","1991","Rep_SteveWomack","http://womack.house.gov/","97.48"
"435","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000810.json","7","woodall.house.gov","0.977","RepRobWoodall","172573036140374","Rob","W000810","0.96850558","Woodall",NA,"0.76",NA,"R","http://woodall.house.gov/rss.xml","4","GA","2008","","http://woodall.house.gov/","90.48"
"436","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000812.json","2","wagner.house.gov","0.723","RepAnnWagner","215485388588143","Ann","W000812","1.110056394","Wagner",NA,"2.90",NA,"R","http://wagner.house.gov/rss.xml","2","MO","2137","RepAnnWagner","http://wagner.house.gov/","97.80"
"437","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000813.json","2","walorski.house.gov","0.597","RepJackieWalorski","466876036704525","Jackie","W000813","0.89090361","Walorski",NA,"1.39",NA,"R","http://walorski.house.gov/rss.xml","2","IN","2128","RepWalorski","http://walorski.house.gov/","96.55"
